stkcd,year,total_assets,total_liab,fixed_assets,net_profit,depr_total,current_assets,current_liab,controller_last,ind_code,listing_state,Lev,NPR,Size,Tang,NDTS,Liq,SOE,total_assets_lag,Growth,industry_fe,Lev_w,NPR_w,Tang_w,Growth_w,NDTS_w,Liq_w,M2_growth
300014,2021,44533907483.44,24146159179.04,8321034542.33,3149494469.74,891108549.3000001,18221435336.81,14905610693.65,3110,C38,正常上市,0.542197182854857,0.07072126942624883,24.519516701889955,0.18684716910197446,0.020009664537776303,1.2224547998273287,0,25700202987.26,0.732823180638541,C38,0.542197182854857,0.07072126942624883,0.18684716910197446,0.732823180638541,0.020009664537776303,1.2224547998273287,8.967627019970175
300014,2022,83637813181.68,50477633656.34,10856835580.11,3671894047.83,1224191945.46,36857094787.8,32184554522.91,3110,C38,正常上市,0.6035264641208554,0.04390232011272015,25.149761565561025,0.12980774086628175,0.014636823930352913,1.1451795848708715,0,44533907483.44,0.8780703941773094,C38,0.6035264641208554,0.04390232011272015,0.12980774086628175,0.8780703941773094,0.014636823930352913,1.1451795848708715,11.81003177809087
300014,2023,94355337998.71,56350070377.39,21747908175.39,4520265933.33,1698316271.71,36786436398.28,37891983309.57,3110,C38,正常上市,0.5972112608844705,0.04790683843866681,25.270333683723482,0.23048943108748474,0.017999154130879366,0.9708237253706701,0,83637813181.68,0.12814209756715134,C38,0.5972112608844705,0.04790683843866681,0.23048943108748474,0.12814209756715134,0.017999154130879366,0.9708237253706701,9.698250300789605
300014,2024,100890624125.27,59891437252.63,30317973232.06,4221402696.57,2757761472.77,37984679070.74,39838199130.1,3110,C38,正常上市,0.5936273838316858,0.041841377562780564,25.337302837543124,0.3005033767500134,0.02733417001510317,0.9534737990212122,0,94355337998.71,0.06926249500213062,C38,0.5936273838316858,0.041841377562780564,0.3005033767500134,0.06926249500213062,0.02733417001510317,0.9534737990212122,7.274370702045925
300014,2025,125542296569.58,80570865986.93,32153781767.79,4302141443.74,3387745141.1899996,53673129673.18,52251077324.83,3110,C38,正常上市,0.6417826357212986,0.03426846219397938,25.555908563197068,0.2561191140068816,0.02698489062060762,1.0272157517348304,0,100890624125.27,0.24434056839316856,C38,0.6417826357212986,0.03426846219397938,0.2561191140068816,0.24434056839316856,0.02698489062060762,1.0272157517348304,8.53583059068601
300015,2010,1612827799.46,304234593.44,391807447.05,124162211.44,84009452.93,979824222.97,240234593.44,3110,K37,正常上市,0.18863426928892377,0.07698417120635659,21.201254872461124,0.24293197772333988,0.05208829669114563,4.078614195148031,0,1411961297.5,0.14226062875494647,K,0.18863426928892377,0.07698417120635659,0.24293197772333988,0.14226062875494647,0.05208829669114563,4.078614195148031,18.94832147840671
300015,2011,1721842000.68,308558295.45,505365819.6,171693408.03,110146088.59,871645338.49,242208585.37,3110,K37,正常上市,0.17920244443342787,0.09971496104880344,21.26666048536256,0.29350301560794656,0.06396991625625374,3.5987384062314174,0,1612827799.46,0.06759196564971146,K,0.17920244443342787,0.09971496104880344,0.29350301560794656,0.06759196564971146,0.06396991625625374,3.5987384062314174,17.322971438522305
300015,2012,1929818183.95,360929169.38,578127586.91,182071286.03,142674359.54,881923296.12,358568291.8,3110,Q83,正常上市,0.18702755129047502,0.09434634181823903,21.38069163021836,0.2995761941296843,0.07393150335435775,2.459568557199457,0,1721842000.68,0.12078703109104366,Q,0.18702755129047502,0.09434634181823903,0.2995761941296843,0.12078703109104366,0.07393150335435775,2.459568557199457,14.391640399163505
300015,2013,2118840830.1,380049889.14,567761612.45,219316050.12,164750915.32,1015799135.16,377937844.06,3110,Q83,正常上市,0.17936688954689595,0.10350756272223112,21.474134997837872,0.26795859527740185,0.07775521076409712,2.687741254614173,0,1929818183.95,0.0979484221477816,Q,0.17936688954689595,0.10350756272223112,0.26795859527740185,0.0979484221477816,0.07334780807501023,2.687741254614173,13.58890962037832
300015,2014,2550430405.25,453053556.09,574939290.7,312884119.69,176125282.44,1260109836.09,451064533.46,3110,Q83,正常上市,0.17763807832489767,0.12267894824572963,21.65952796824648,0.22542833927814743,0.06905708231734155,2.793635372801363,0,2118840830.1,0.20369136228587353,Q,0.17763807832489767,0.12267894824572963,0.22542833927814743,0.20369136228587353,0.06905708231734155,2.793635372801363,11.011933756580282
300015,2015,3256625248.1,757420207.21,646094945.18,436581549.16,187765763.36,1473934455.55,579443682.04,3110,Q83,正常上市,0.23257825187343822,0.13405949899046968,21.90395729616614,0.19839401096486264,0.05765654598101131,2.5437061464900945,0,2550430405.25,0.2768924183919368,Q,0.23257825187343822,0.13405949899046968,0.19839401096486264,0.2768924183919368,0.05765654598101131,2.5437061464900945,13.343101795966511
300015,2016,4065932526.65,1128895551.8,769094000.03,567111519.77,216830683.22,1601940272.44,941462147.92,3110,Q83,正常上市,0.27764738947355794,0.13947883199066613,22.125908957487084,0.18915562296939328,0.05332864768384412,1.70154506580983,0,3256625248.1,0.2485110250318704,Q,0.27764738947355794,0.13947883199066613,0.18915562296939328,0.2485110250318704,0.05332864768384412,1.70154506580983,11.333123748768307
300015,2017,9312830201.58,3840783088.83,1131396738.86,792760954.91,291015486.53,3680987254.0,2120125994.48,3110,Q83,正常上市,0.4124184598768244,0.08512567476807441,22.954658877911257,0.12148795955369711,0.031248877111560217,1.736211557041368,0,4065932526.65,1.2904537004830772,Q,0.4124184598768244,0.08512567476807441,0.12148795955369711,1.2904537004830772,0.031248877111560217,1.736211557041368,9.042746354076238
300015,2018,9626580345.04,3656030824.23,1465284733.66,1065849133.9,372788029.92,3226173697.65,2041502671.96,3110,Q83,正常上市,0.37978500081950006,0.11071939314869668,22.987793895334747,0.15221238291694864,0.03872486558657097,1.5802936444617164,0,9312830201.58,0.03369009599324281,Q,0.37978500081950006,0.11071939314869668,0.15221238291694864,0.03369009599324281,0.03872486558657097,1.5802936444617164,8.076325231167527
300015,2019,11894748817.14,4872017392.2,1764606201.97,1431158624.13,504342516.15999997,4027075374.51,2878639411.47,3110,Q83,正常上市,0.4095939701710691,0.12031852426070071,23.199362863802456,0.14835169948500737,0.0424004343356336,1.398950962202502,0,9626580345.04,0.23561518117580035,Q,0.4095939701710691,0.12031852426070071,0.14835169948500737,0.23561518117580035,0.0424004343356336,1.398950962202502,8.744771161720394
300015,2020,15540590965.14,4888415291.85,2097550421.9,1877168828.81,550369228.1,5645491372.3,3334285894.82,3110,Q83,正常上市,0.3145578763906397,0.12079134139884296,23.46672120980763,0.1349723718103859,0.03541494846203501,1.693163558970929,0,11894748817.14,0.30650854457274823,Q,0.3145578763906397,0.12079134139884296,0.1349723718103859,0.30650854457274823,0.03541494846203501,1.693163558970929,10.083474923191106
300015,2021,21849010103.36,9624943005.59,2383805549.27,2469903207.06,1124791143.87,7215348266.1,6276008167.95,3110,Q83,正常上市,0.4405207814934302,0.11304416975303479,23.807421453267693,0.10910359499094249,0.05148018782310995,1.1496715863033726,0,15540590965.14,0.40593174045766867,Q,0.4405207814934302,0.11304416975303479,0.10910359499094249,0.40593174045766867,0.05148018782310995,1.1496715863033726,8.967627019970175
300015,2022,26578845623.29,8963376254.16,3519425789.98,2688996536.73,1390391928.47,9657214672.9,5368719670.57,3110,Q83,正常上市,0.33723722923112,0.10117055401284011,24.00338145901337,0.13241454651047993,0.05231197577864909,1.79879287157392,0,21849010103.36,0.21647825222080122,Q,0.33723722923112,0.10117055401284011,0.13241454651047993,0.21647825222080122,0.05231197577864909,1.79879287157392,11.81003177809087
300015,2023,30186619945.52,10161858405.6,3864318150.3,3655995540.9,1665496271.6599998,10185995877.77,6011230680.34,3110,Q83,正常上市,0.33663452297540597,0.12111311393916385,24.13066461499081,0.12801427113317812,0.055173327608915565,1.6944942590680736,0,26578845623.29,0.13573856341859514,Q,0.33663452297540597,0.12111311393916385,0.12801427113317812,0.13573856341859514,0.055173327608915565,1.6944942590680736,9.698250300789605
300015,2024,33255307267.7,11443294269.98,5211960189.84,3736129681.96,1946931363.26,9666106195.29,6664625962.22,3110,Q84,正常上市,0.3441043012432054,0.11234686998633761,24.22748020838451,0.15672566630897555,0.058544981935890965,1.4503598926758376,0,30186619945.52,0.10165720202256114,Q,0.3441043012432054,0.11234686998633761,0.15672566630897555,0.10165720202256114,0.058544981935890965,1.4503598926758376,7.274370702045925
300015,2025,36675990722.72,13277628496.98,6537337844.26,3473219216.75,2235246699.01,10082514576.7,8142306456.65,,,,0.3620250805864336,0.09470007894288222,24.325388174181693,0.17824570558117897,0.06094577555952189,1.2382872875615472,0,33255307267.7,0.10286127947891252,n,0.3620250805864336,0.09470007894288222,0.17824570558117897,0.10286127947891252,0.06094577555952189,1.2382872875615472,8.53583059068601
300016,2010,475112864.52,7487864.53,60849340.93,42754198.83,4963069.090000001,382874739.38,7487864.53,3110,C8105,正常上市,0.01576018055744478,0.0899874577658384,19.979062943290035,0.12807344417304983,0.01044608441620313,51.13270116546833,0,451308897.87,0.05274428836290468,C81,0.052143910496631654,0.0899874577658384,0.12807344417304983,0.05274428836290468,0.01044608441620313,18.806818669256355,18.94832147840671
300016,2011,524656182.87,33185978.61,60729897.19,44211751.47,5604745.64,416347089.53,18950978.61,3110,C8105,正常上市,0.06325281144780269,0.08426804622438776,20.078253716250494,0.11575179931701621,0.010682701973205852,21.969688114697313,0,475112864.52,0.104276945647542,C81,0.06325281144780269,0.08426804622438776,0.11575179931701621,0.104276945647542,0.010682701973205852,21.969688114697313,17.322971438522305
300016,2012,583596563.9,59637474.87,61201663.67,63038705.57,6181518.17,401932488.08,26435183.22,3110,C27,正常上市,0.10218955792244684,0.10801760920032039,20.184720486829978,0.1048698149643098,0.010592108577012134,15.204452518260245,0,524656182.87,0.11234096338592905,C27,0.10218955792244684,0.10801760920032039,0.1048698149643098,0.11234096338592905,0.010592108577012134,15.204452518260245,14.391640399163505
300016,2013,620542201.37,61161212.76,142169876.24,65971720.38,8481322.53,415512015.31,28792421.15,3110,C27,正常上市,0.09856092401930365,0.10631302792034314,20.24610417217375,0.22910589469358397,0.013667599900982378,14.43129819285795,0,583596563.9,0.06330681116952346,C27,0.09856092401930365,0.10631302792034314,0.22910589469358397,0.06330681116952346,0.013667599900982378,14.43129819285795,13.58890962037832
300016,2014,907004932.35,240671754.85,153820280.9,94164696.13,13009813.5,403959610.55,185703383.4,3110,C27,正常上市,0.2653477905863562,0.10381938705231121,20.62565844615724,0.16959144919031488,0.0143437075543705,2.175294833912003,0,620542201.37,0.46163295638485646,C27,0.2653477905863562,0.10381938705231121,0.16959144919031488,0.46163295638485646,0.0143437075543705,2.175294833912003,11.011933756580282
300016,2015,1050020353.4,117388050.8,188421292.42,30916099.66,21570980.36,547983421.04,78147819.55,3110,C27,正常上市,0.1117959765445438,0.02944333370290649,20.77207538511845,0.1794453715205479,0.020543392602012395,7.012139611769884,0,907004932.35,0.15767876882373158,C27,0.1117959765445438,0.02944333370290649,0.1794453715205479,0.15767876882373158,0.020543392602012395,7.012139611769884,13.343101795966511
300016,2016,956092645.19,54397999.29,200745205.91,15505086.3,21748287.62,397001228.33,29402207.7,3110,C27,正常上市,0.056896159136534015,0.016217137929053667,20.678365375514844,0.20996417755112717,0.022747050434299764,13.50242921826581,0,1050020353.4,-0.08945322622162413,C27,0.056896159136534015,0.016217137929053667,0.20996417755112717,-0.08945322622162413,0.022747050434299764,13.493575338195114,11.333123748768307
300016,2017,1140884990.86,71649855.29,187225004.5,118816656.25,17796415.0,471354561.32,49224230.39,3110,C27,正常上市,0.06280199657635105,0.10414428904041934,20.855070105953725,0.1641050640510834,0.015598780896034972,9.575661368100468,0,956092645.19,0.1932787022258464,C27,0.06280199657635105,0.10414428904041934,0.1641050640510834,0.1932787022258464,0.015598780896034972,9.575661368100468,9.042746354076238
300016,2018,1288719156.3,82927869.42,257915423.16,147761859.1,17960278.279999997,444173993.96,62143244.52,3110,C27,正常上市,0.064349062411776,0.11465792091136001,20.976914659973158,0.20013314918084454,0.0139365339548185,7.14758293344417,0,1140884990.86,0.12957849969484003,C27,0.06549087619984234,0.11465792091136001,0.20013314918084454,0.12957849969484003,0.0139365339548185,7.14758293344417,8.076325231167527
300016,2019,1623818110.94,173311009.64,350579854.69,342438319.29,21080101.13,550889325.98,125889591.75,3110,C27,正常上市,0.10673055588699726,0.2108846532643785,21.208046071760645,0.21589847553003053,0.012981811810066027,4.375971979272068,0,1288719156.3,0.26002481068264083,C27,0.10673055588699726,0.2108846532643785,0.21589847553003053,0.26002481068264083,0.012981811810066027,4.375971979272068,8.744771161720394
300016,2020,2847573506.75,955500130.72,652176205.49,153995860.23,43906935.660000004,1351065241.53,343541644.46,3110,C27,正常上市,0.3355488904693926,0.054079678668509226,21.769733067438814,0.22902875165261088,0.015419070150751607,3.9327553538776585,0,1623818110.94,0.7536283698065107,C27,0.3355488904693926,0.054079678668509226,0.22902875165261088,0.7536283698065107,0.015419070150751607,3.9327553538776585,10.083474923191106
300016,2021,2902882759.22,818223668.61,744381683.21,108911846.39,63883012.87,1306078451.69,285558158.92,3110,C27,正常上市,0.2818659024417009,0.0375185136375485,21.788970135096893,0.2564284350946417,0.02200674921062443,4.573773891208978,0,2847573506.75,0.01942329226581599,C27,0.2818659024417009,0.0375185136375485,0.2564284350946417,0.01942329226581599,0.02200674921062443,4.573773891208978,8.967627019970175
300016,2022,2815514459.14,892274093.48,782906565.43,-4621083.02,80508286.09,1178013004.99,302669059.51,3110,C27,正常上市,0.3169133408579779,-0.0016412925904175648,21.758410838195395,0.2780687426017123,0.02859452056040632,3.8920826823102455,0,2902882759.22,-0.03009708187576809,C27,0.3169133408579779,-0.0016412925904175648,0.2780687426017123,-0.03009708187576809,0.02859452056040632,3.8920826823102455,11.81003177809087
300016,2023,2819424047.96,1033111812.55,755884073.48,-83200571.05,88347451.71,1196792088.14,359169858.58,3110,C27,正常上市,0.3664265449170408,-0.02950977562605382,21.75979846272489,0.2680987537248685,0.03133528345050613,3.3321061318218375,0,2815514459.14,0.001388587725880249,C27,0.3664265449170408,-0.02950977562605382,0.2680987537248685,0.001388587725880249,0.03133528345050613,3.3321061318218375,9.698250300789605
300016,2024,2977531229.66,1148042995.2,892074537.92,267651.81,100053254.64,1171178271.53,455226432.81,3110,C27,正常上市,0.38556875030025917,8.989051309818262e-05,21.814360347689522,0.29960207605341044,0.033602755747225176,2.5727378445504727,0,2819424047.96,0.05607782973064963,C27,0.38556875030025917,8.989051309818262e-05,0.29960207605341044,0.05607782973064963,0.033602755747225176,2.5727378445504727,7.274370702045925
300016,2025,3347528643.85,930362340.38,855794308.82,88648072.01,102654675.00999999,1376813154.0,574388433.79,,,,0.27792513204905345,0.026481647042173078,21.93148819228164,0.25564958507292984,0.030665809297433413,2.3970071000826794,0,2977531229.66,0.12426315146734819,n,0.27792513204905345,0.026481647042173078,0.25564958507292984,0.12426315146734819,0.030665809297433413,2.3970071000826794,8.53583059068601
300017,2010,777570800.65,39980792.31,131444511.54,38274077.62,31438383.959999997,621777153.88,37690792.31,3000,G85,正常上市,0.051417558731087366,0.049222627171706154,20.47168525980104,0.1690450714328788,0.04043153875340933,16.496791809681117,0,726902070.63,0.06970502914661643,G,0.052143910496631654,0.049222627171706154,0.1690450714328788,0.06970502914661643,0.04043153875340933,16.496791809681117,18.94832147840671
300017,2011,840035936.35,60700799.16,158643949.3,54721677.52,44117261.81,644957721.03,58410799.16,3110,G85,正常上市,0.07225976477119317,0.06514206732365349,20.548955230255583,0.18885376498214618,0.052518302968908456,11.04175478344885,0,777570800.65,0.08033369520535384,G,0.07225976477119317,0.06514206732365349,0.18885376498214618,0.08033369520535384,0.052518302968908456,11.04175478344885,17.322971438522305
300017,2012,982363660.56,111912654.85,167876428.0,103745745.84,55213186.35,766430248.91,107332654.85,3110,I65,正常上市,0.11392181871447055,0.10560828948096407,20.705472124200675,0.17089030746953876,0.05620442669726354,7.140699631264176,0,840035936.35,0.16943051844712895,I,0.11392181871447055,0.10560828948096407,0.17089030746953876,0.16943051844712895,0.05620442669726354,7.140699631264176,14.391640399163505
300017,2013,1391348211.67,253114921.01,246865778.26,237111969.69,68627748.39,1082746518.9,229410921.01,3110,I65,正常上市,0.18192061403966772,0.17041885539594756,21.053539050457832,0.1774291842900299,0.049324639090618336,4.719681670485091,0,982363660.56,0.41632703603557264,I,0.18192061403966772,0.17041885539594756,0.1774291842900299,0.41632703603557264,0.049324639090618336,4.719681670485091,13.58890962037832
300017,2014,1977660518.14,341692829.99,306297264.31,483700151.89,98827360.55,1577998324.58,292055570.67,3110,I65,正常上市,0.17277628129592426,0.2445819934479566,21.405180426569697,0.15487858583437472,0.0499718529259752,5.4030755892104345,0,1391348211.67,0.4213986847809034,I,0.17277628129592426,0.18426513845523462,0.15487858583437472,0.4213986847809034,0.0499718529259752,5.4030755892104345,11.011933756580282
